2026-03-11 02:24:19 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0110 | R@10: 0.455 | R@20: 0.614 | μR@10: 0.266 | P@10: 0.071 | NDCG@20: 0.184 | PosBrier: 0.9320
2026-03-11 02:26:26 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0096 | R@10: 0.418 | R@20: 0.601 | μR@10: 0.231 | P@10: 0.069 | NDCG@20: 0.176 | PosBrier: 0.9345
2026-03-11 02:28:35 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0085 | R@10: 0.472 | R@20: 0.668 | μR@10: 0.223 | P@10: 0.069 | NDCG@20: 0.191 | PosBrier: 0.9386
2026-03-11 02:30:46 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0076 | R@10: 0.476 | R@20: 0.681 | μR@10: 0.243 | P@10: 0.077 | NDCG@20: 0.199 | PosBrier: 0.9366
2026-03-11 02:32:58 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0072 | R@10: 0.472 | R@20: 0.680 | μR@10: 0.201 | P@10: 0.070 | NDCG@20: 0.185 | PosBrier: 0.9416
2026-03-11 02:35:12 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0063 | R@10: 0.556 | R@20: 0.728 | μR@10: 0.231 | P@10: 0.073 | NDCG@20: 0.203 | PosBrier: 0.9278
2026-03-11 02:37:26 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0059 | R@10: 0.499 | R@20: 0.690 | μR@10: 0.238 | P@10: 0.076 | NDCG@20: 0.201 | PosBrier: 0.9300
2026-03-11 02:39:37 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0054 | R@10: 0.472 | R@20: 0.689 | μR@10: 0.234 | P@10: 0.076 | NDCG@20: 0.207 | PosBrier: 0.9363
2026-03-11 02:41:48 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0049 | R@10: 0.459 | R@20: 0.635 | μR@10: 0.225 | P@10: 0.064 | NDCG@20: 0.185 | PosBrier: 0.9214
2026-03-11 02:44:00 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0049 | R@10: 0.486 | R@20: 0.675 | μR@10: 0.237 | P@10: 0.079 | NDCG@20: 0.206 | PosBrier: 0.9235
2026-03-11 02:46:15 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0048 | R@10: 0.507 | R@20: 0.692 | μR@10: 0.216 | P@10: 0.075 | NDCG@20: 0.206 | PosBrier: 0.9234
2026-03-11 02:48:29 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0044 | R@10: 0.521 | R@20: 0.706 | μR@10: 0.244 | P@10: 0.077 | NDCG@20: 0.216 | PosBrier: 0.9249
2026-03-11 02:50:41 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0045 | R@10: 0.510 | R@20: 0.684 | μR@10: 0.236 | P@10: 0.082 | NDCG@20: 0.218 | PosBrier: 0.9227
2026-03-11 02:52:53 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0041 | R@10: 0.521 | R@20: 0.697 | μR@10: 0.273 | P@10: 0.086 | NDCG@20: 0.223 | PosBrier: 0.9064
2026-03-11 02:55:05 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0038 | R@10: 0.551 | R@20: 0.728 | μR@10: 0.272 | P@10: 0.082 | NDCG@20: 0.238 | PosBrier: 0.9106
2026-03-11 02:57:17 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0035 | R@10: 0.476 | R@20: 0.684 | μR@10: 0.246 | P@10: 0.068 | NDCG@20: 0.217 | PosBrier: 0.9031
2026-03-11 02:59:28 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0037 | R@10: 0.541 | R@20: 0.717 | μR@10: 0.253 | P@10: 0.080 | NDCG@20: 0.234 | PosBrier: 0.9104
2026-03-11 03:01:37 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0037 | R@10: 0.547 | R@20: 0.729 | μR@10: 0.258 | P@10: 0.084 | NDCG@20: 0.236 | PosBrier: 0.8950
2026-03-11 03:03:49 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0036 | R@10: 0.549 | R@20: 0.758 | μR@10: 0.261 | P@10: 0.084 | NDCG@20: 0.245 | PosBrier: 0.9181
2026-03-11 03:06:00 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0036 | R@10: 0.516 | R@20: 0.704 | μR@10: 0.262 | P@10: 0.084 | NDCG@20: 0.228 | PosBrier: 0.8971
2026-03-11 03:08:13 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0035 | R@10: 0.525 | R@20: 0.688 | μR@10: 0.277 | P@10: 0.086 | NDCG@20: 0.228 | PosBrier: 0.8916
2026-03-11 03:10:22 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0033 | R@10: 0.531 | R@20: 0.719 | μR@10: 0.273 | P@10: 0.083 | NDCG@20: 0.237 | PosBrier: 0.8872
2026-03-11 03:12:39 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0031 | R@10: 0.530 | R@20: 0.710 | μR@10: 0.297 | P@10: 0.085 | NDCG@20: 0.245 | PosBrier: 0.8936
2026-03-11 03:14:47 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0033 | R@10: 0.543 | R@20: 0.749 | μR@10: 0.276 | P@10: 0.082 | NDCG@20: 0.252 | PosBrier: 0.9016
2026-03-11 03:17:07 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0035 | R@10: 0.496 | R@20: 0.694 | μR@10: 0.248 | P@10: 0.083 | NDCG@20: 0.220 | PosBrier: 0.8920
2026-03-11 03:19:16 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0033 | R@10: 0.528 | R@20: 0.715 | μR@10: 0.279 | P@10: 0.086 | NDCG@20: 0.246 | PosBrier: 0.8824
2026-03-11 03:21:26 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0032 | R@10: 0.626 | R@20: 0.799 | μR@10: 0.321 | P@10: 0.104 | NDCG@20: 0.280 | PosBrier: 0.8355
2026-03-11 03:23:37 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0034 | R@10: 0.599 | R@20: 0.772 | μR@10: 0.281 | P@10: 0.095 | NDCG@20: 0.268 | PosBrier: 0.8966
2026-03-11 03:25:50 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.528 | R@20: 0.717 | μR@10: 0.316 | P@10: 0.087 | NDCG@20: 0.258 | PosBrier: 0.8853
2026-03-11 03:27:59 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0033 | R@10: 0.651 | R@20: 0.804 | μR@10: 0.317 | P@10: 0.110 | NDCG@20: 0.283 | PosBrier: 0.8442
2026-03-11 03:30:08 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0033 | R@10: 0.604 | R@20: 0.747 | μR@10: 0.300 | P@10: 0.104 | NDCG@20: 0.272 | PosBrier: 0.8514
2026-03-11 03:32:17 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0030 | R@10: 0.633 | R@20: 0.777 | μR@10: 0.328 | P@10: 0.103 | NDCG@20: 0.290 | PosBrier: 0.8631
2026-03-11 03:34:27 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0031 | R@10: 0.587 | R@20: 0.748 | μR@10: 0.328 | P@10: 0.103 | NDCG@20: 0.284 | PosBrier: 0.8358
2026-03-11 03:36:44 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0031 | R@10: 0.630 | R@20: 0.769 | μR@10: 0.324 | P@10: 0.107 | NDCG@20: 0.283 | PosBrier: 0.8391
2026-03-11 03:38:55 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.621 | R@20: 0.763 | μR@10: 0.325 | P@10: 0.099 | NDCG@20: 0.283 | PosBrier: 0.8542
2026-03-11 03:41:04 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0030 | R@10: 0.613 | R@20: 0.771 | μR@10: 0.318 | P@10: 0.102 | NDCG@20: 0.282 | PosBrier: 0.8539
2026-03-11 03:43:15 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0030 | R@10: 0.667 | R@20: 0.783 | μR@10: 0.373 | P@10: 0.118 | NDCG@20: 0.309 | PosBrier: 0.8287
2026-03-11 03:45:24 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0030 | R@10: 0.656 | R@20: 0.781 | μR@10: 0.338 | P@10: 0.109 | NDCG@20: 0.296 | PosBrier: 0.8366
2026-03-11 03:47:33 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0028 | R@10: 0.634 | R@20: 0.770 | μR@10: 0.356 | P@10: 0.106 | NDCG@20: 0.302 | PosBrier: 0.8289
2026-03-11 03:49:43 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.628 | R@20: 0.763 | μR@10: 0.381 | P@10: 0.103 | NDCG@20: 0.307 | PosBrier: 0.8206
2026-03-11 03:52:00 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.706 | R@20: 0.822 | μR@10: 0.398 | P@10: 0.120 | NDCG@20: 0.332 | PosBrier: 0.8174
2026-03-11 03:54:11 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.662 | R@20: 0.797 | μR@10: 0.332 | P@10: 0.100 | NDCG@20: 0.317 | PosBrier: 0.8532
2026-03-11 03:56:24 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.646 | R@20: 0.772 | μR@10: 0.350 | P@10: 0.110 | NDCG@20: 0.294 | PosBrier: 0.8169
2026-03-11 03:58:39 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.594 | R@20: 0.746 | μR@10: 0.367 | P@10: 0.104 | NDCG@20: 0.289 | PosBrier: 0.8387
2026-03-11 04:00:51 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0028 | R@10: 0.715 | R@20: 0.847 | μR@10: 0.396 | P@10: 0.131 | NDCG@20: 0.358 | PosBrier: 0.8020
2026-03-11 04:03:02 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.662 | R@20: 0.794 | μR@10: 0.362 | P@10: 0.121 | NDCG@20: 0.316 | PosBrier: 0.8080
2026-03-11 04:05:13 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.702 | R@20: 0.818 | μR@10: 0.398 | P@10: 0.121 | NDCG@20: 0.341 | PosBrier: 0.8006
2026-03-11 04:07:24 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0028 | R@10: 0.700 | R@20: 0.829 | μR@10: 0.396 | P@10: 0.125 | NDCG@20: 0.338 | PosBrier: 0.8193
2026-03-11 04:09:35 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.745 | R@20: 0.841 | μR@10: 0.402 | P@10: 0.133 | NDCG@20: 0.357 | PosBrier: 0.7973
2026-03-11 04:11:47 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.736 | R@20: 0.863 | μR@10: 0.409 | P@10: 0.131 | NDCG@20: 0.365 | PosBrier: 0.7751
2026-03-11 04:13:58 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.747 | R@20: 0.845 | μR@10: 0.416 | P@10: 0.134 | NDCG@20: 0.370 | PosBrier: 0.7634
2026-03-11 04:16:11 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.741 | R@20: 0.854 | μR@10: 0.423 | P@10: 0.128 | NDCG@20: 0.377 | PosBrier: 0.7875
2026-03-11 04:18:20 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0028 | R@10: 0.681 | R@20: 0.798 | μR@10: 0.375 | P@10: 0.121 | NDCG@20: 0.330 | PosBrier: 0.8010
2026-03-11 04:20:29 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.701 | R@20: 0.825 | μR@10: 0.385 | P@10: 0.123 | NDCG@20: 0.346 | PosBrier: 0.7888
2026-03-11 04:22:42 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0025 | R@10: 0.726 | R@20: 0.846 | μR@10: 0.412 | P@10: 0.121 | NDCG@20: 0.374 | PosBrier: 0.7889
2026-03-11 04:24:51 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.706 | R@20: 0.813 | μR@10: 0.392 | P@10: 0.121 | NDCG@20: 0.341 | PosBrier: 0.8031
2026-03-11 04:26:58 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0028 | R@10: 0.717 | R@20: 0.827 | μR@10: 0.399 | P@10: 0.132 | NDCG@20: 0.352 | PosBrier: 0.7967
2026-03-11 04:29:08 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0028 | R@10: 0.751 | R@20: 0.855 | μR@10: 0.419 | P@10: 0.145 | NDCG@20: 0.376 | PosBrier: 0.7681
2026-03-11 04:31:16 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.770 | R@20: 0.865 | μR@10: 0.404 | P@10: 0.148 | NDCG@20: 0.387 | PosBrier: 0.7756
2026-03-11 04:33:24 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.719 | R@20: 0.823 | μR@10: 0.406 | P@10: 0.129 | NDCG@20: 0.363 | PosBrier: 0.7756
2026-03-11 04:35:35 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0023 | R@10: 0.740 | R@20: 0.859 | μR@10: 0.469 | P@10: 0.127 | NDCG@20: 0.375 | PosBrier: 0.7945
2026-03-11 04:37:50 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0025 | R@10: 0.687 | R@20: 0.814 | μR@10: 0.418 | P@10: 0.122 | NDCG@20: 0.336 | PosBrier: 0.8016
2026-03-11 04:40:02 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.778 | R@20: 0.870 | μR@10: 0.415 | P@10: 0.139 | NDCG@20: 0.384 | PosBrier: 0.7828
2026-03-11 04:42:15 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0021 | R@10: 0.725 | R@20: 0.851 | μR@10: 0.473 | P@10: 0.113 | NDCG@20: 0.370 | PosBrier: 0.7962
2026-03-11 04:44:19 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.760 | R@20: 0.857 | μR@10: 0.409 | P@10: 0.143 | NDCG@20: 0.378 | PosBrier: 0.7629
2026-03-11 04:46:26 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0028 | R@10: 0.802 | R@20: 0.893 | μR@10: 0.436 | P@10: 0.148 | NDCG@20: 0.403 | PosBrier: 0.7471
2026-03-11 04:48:46 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0022 | R@10: 0.713 | R@20: 0.841 | μR@10: 0.468 | P@10: 0.115 | NDCG@20: 0.355 | PosBrier: 0.8123
2026-03-11 04:50:57 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0025 | R@10: 0.767 | R@20: 0.869 | μR@10: 0.436 | P@10: 0.128 | NDCG@20: 0.393 | PosBrier: 0.7679
2026-03-11 04:53:09 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0028 | R@10: 0.800 | R@20: 0.879 | μR@10: 0.424 | P@10: 0.144 | NDCG@20: 0.403 | PosBrier: 0.7611
2026-03-11 04:55:20 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.821 | R@20: 0.886 | μR@10: 0.455 | P@10: 0.153 | NDCG@20: 0.419 | PosBrier: 0.7262
2026-03-11 04:57:31 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0022 | R@10: 0.775 | R@20: 0.872 | μR@10: 0.482 | P@10: 0.118 | NDCG@20: 0.404 | PosBrier: 0.7488
2026-03-11 04:59:36 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.762 | R@20: 0.860 | μR@10: 0.412 | P@10: 0.131 | NDCG@20: 0.382 | PosBrier: 0.7679
2026-03-11 05:01:41 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.777 | R@20: 0.863 | μR@10: 0.407 | P@10: 0.127 | NDCG@20: 0.393 | PosBrier: 0.7751
2026-03-11 05:03:52 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.781 | R@20: 0.864 | μR@10: 0.455 | P@10: 0.148 | NDCG@20: 0.402 | PosBrier: 0.7199
2026-03-11 05:06:02 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.796 | R@20: 0.870 | μR@10: 0.444 | P@10: 0.141 | NDCG@20: 0.405 | PosBrier: 0.7450
2026-03-11 05:08:07 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0025 | R@10: 0.780 | R@20: 0.867 | μR@10: 0.443 | P@10: 0.128 | NDCG@20: 0.402 | PosBrier: 0.7573
2026-03-11 05:10:16 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.809 | R@20: 0.901 | μR@10: 0.442 | P@10: 0.138 | NDCG@20: 0.419 | PosBrier: 0.7472
2026-03-11 05:12:28 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0025 | R@10: 0.804 | R@20: 0.880 | μR@10: 0.460 | P@10: 0.142 | NDCG@20: 0.416 | PosBrier: 0.7581
2026-03-11 05:14:40 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0025 | R@10: 0.790 | R@20: 0.881 | μR@10: 0.461 | P@10: 0.135 | NDCG@20: 0.404 | PosBrier: 0.7542
2026-03-11 05:16:49 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.798 | R@20: 0.867 | μR@10: 0.417 | P@10: 0.152 | NDCG@20: 0.397 | PosBrier: 0.7646
2026-03-11 05:19:01 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.783 | R@20: 0.874 | μR@10: 0.445 | P@10: 0.141 | NDCG@20: 0.402 | PosBrier: 0.7350
2026-03-11 05:21:08 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.806 | R@20: 0.884 | μR@10: 0.421 | P@10: 0.139 | NDCG@20: 0.396 | PosBrier: 0.7534
2026-03-11 05:23:14 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0024 | R@10: 0.803 | R@20: 0.884 | μR@10: 0.476 | P@10: 0.139 | NDCG@20: 0.407 | PosBrier: 0.7579
2026-03-11 05:25:24 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0025 | R@10: 0.829 | R@20: 0.899 | μR@10: 0.464 | P@10: 0.149 | NDCG@20: 0.420 | PosBrier: 0.7140
